method,held_out_source,inner_validation_source,seed,epoch,lambda,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
HM+P,stockpile,attack_flow,43,40,0.7,0.19450174857865618,0.19347639285673354,0,263,412
HM+P,stockpile,attack_flow,43,40,0.8,0.19692718772435305,0.195475921429683,0,263,412
HM+P,stockpile,attack_flow,43,40,0.9,0.19078968909880242,0.19341881482862583,0,263,412
HM+P,stockpile,attack_flow,43,40,1.0,0.19235266141799393,0.19787417490586318,0,263,412
HM+P,stockpile,attack_flow,43,60,0.0,0.18468215635939758,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,43,60,0.1,0.18495849285316224,0.1841328392224806,0,263,412
HM+P,stockpile,attack_flow,43,60,0.2,0.18677344056078596,0.18459749628196356,0,263,412
HM+P,stockpile,attack_flow,43,60,0.3,0.1877959638434231,0.18562133974222367,0,263,412
HM+P,stockpile,attack_flow,43,60,0.4,0.18886344996012167,0.18684753530893522,0,263,412
HM+P,stockpile,attack_flow,43,60,0.5,0.19042235849865405,0.18907028244584556,0,263,412
HM+P,stockpile,attack_flow,43,60,0.6,0.19398809813412346,0.1898606625539212,0,263,412
HM+P,stockpile,attack_flow,43,60,0.7,0.19354992528842352,0.19076510579580339,0,263,412
HM+P,stockpile,attack_flow,43,60,0.8,0.19812424722026017,0.1922027555032792,0,263,412
HM+P,stockpile,attack_flow,43,60,0.9,0.19163324378140964,0.18865248601401707,0,263,412
HM+P,stockpile,attack_flow,43,60,1.0,0.193410732911863,0.18632122594025485,0,263,412
HM+P,stockpile,attack_flow,43,80,0.0,0.18468215635939758,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,43,80,0.1,0.1845403907974617,0.18336156374797274,0,263,412
HM+P,stockpile,attack_flow,43,80,0.2,0.185438817195407,0.18457372216453366,0,263,412
HM+P,stockpile,attack_flow,43,80,0.3,0.18643651625691285,0.18492748756505578,0,263,412
HM+P,stockpile,attack_flow,43,80,0.4,0.18724343814660432,0.1856338824497855,0,263,412
HM+P,stockpile,attack_flow,43,80,0.5,0.18827861088285633,0.18768699940206254,0,263,412
HM+P,stockpile,attack_flow,43,80,0.6,0.19034539761636493,0.1870827654516533,0,263,412
HM+P,stockpile,attack_flow,43,80,0.7,0.18795149146925566,0.18900949168460746,0,263,412
HM+P,stockpile,attack_flow,43,80,0.8,0.18859447189186615,0.1910396531828225,0,263,412
HM+P,stockpile,attack_flow,43,80,0.9,0.18057618372047862,0.1902396083788401,0,263,412
HM+P,stockpile,attack_flow,43,80,1.0,0.17235549062720626,0.18633546599028572,0,263,412
HM+P,stockpile,attack_flow,43,100,0.0,0.18468215635939758,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,43,100,0.1,0.18437272069660737,0.18344158943538658,0,263,412
HM+P,stockpile,attack_flow,43,100,0.2,0.18585643936235047,0.18507113576303832,0,263,412
HM+P,stockpile,attack_flow,43,100,0.3,0.1864697689420035,0.18516235283250632,0,263,412
HM+P,stockpile,attack_flow,43,100,0.4,0.1870291733750292,0.18608840680765273,0,263,412
HM+P,stockpile,attack_flow,43,100,0.5,0.1903468072798072,0.1883331687161827,0,263,412
HM+P,stockpile,attack_flow,43,100,0.6,0.1889263726024777,0.18705544221438658,0,263,412
HM+P,stockpile,attack_flow,43,100,0.7,0.19043260768547252,0.18889849313569992,0,263,412
HM+P,stockpile,attack_flow,43,100,0.8,0.18753715251930622,0.19039119575416424,0,263,412
HM+P,stockpile,attack_flow,43,100,0.9,0.1789296959392646,0.1889003355202644,0,263,412
HM+P,stockpile,attack_flow,43,100,1.0,0.17381152123848223,0.18320414519110517,0,263,412
HM+P,stockpile,attack_flow,44,20,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,44,20,0.1,0.18232451739087688,0.18458152939674083,0,263,412
HM+P,stockpile,attack_flow,44,20,0.2,0.18414656495493548,0.18584663395280357,0,263,412
HM+P,stockpile,attack_flow,44,20,0.3,0.1863394754339708,0.18781271105832015,0,263,412
HM+P,stockpile,attack_flow,44,20,0.4,0.18844414312831864,0.1895788091106077,0,263,412
HM+P,stockpile,attack_flow,44,20,0.5,0.19497867715902373,0.1910188530769794,0,263,412
HM+P,stockpile,attack_flow,44,20,0.6,0.1976539769117366,0.1920906528884025,0,263,412
HM+P,stockpile,attack_flow,44,20,0.7,0.20042160156761812,0.19284295373681745,0,263,412
HM+P,stockpile,attack_flow,44,20,0.8,0.20141518583748808,0.1936518491459295,0,263,412
HM+P,stockpile,attack_flow,44,20,0.9,0.19696800788951657,0.19495989376653247,0,263,412
HM+P,stockpile,attack_flow,44,20,1.0,0.1970044261924981,0.20039933895032597,1,263,412
HM+P,stockpile,attack_flow,44,40,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,44,40,0.1,0.1818417044444711,0.18451034926906287,0,263,412
HM+P,stockpile,attack_flow,44,40,0.2,0.18294747262133046,0.18565629207189033,0,263,412
HM+P,stockpile,attack_flow,44,40,0.3,0.18510113552571644,0.18728902866313427,0,263,412
HM+P,stockpile,attack_flow,44,40,0.4,0.1872202596171169,0.1884778720178995,0,263,412
HM+P,stockpile,attack_flow,44,40,0.5,0.19007247936926316,0.19213602989720482,0,263,412
HM+P,stockpile,attack_flow,44,40,0.6,0.19184613365454756,0.19242249921135493,0,263,412
HM+P,stockpile,attack_flow,44,40,0.7,0.1954836211013647,0.19347639285673354,0,263,412
HM+P,stockpile,attack_flow,44,40,0.8,0.1976231701352087,0.195475921429683,0,263,412
HM+P,stockpile,attack_flow,44,40,0.9,0.1928868430019671,0.19341881482862583,0,263,412
HM+P,stockpile,attack_flow,44,40,1.0,0.19822224203384836,0.19787417490586318,0,263,412
HM+P,stockpile,attack_flow,44,60,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,44,60,0.1,0.18281404308440438,0.1841328392224806,0,263,412
HM+P,stockpile,attack_flow,44,60,0.2,0.18386614673973192,0.18459749628196356,0,263,412
HM+P,stockpile,attack_flow,44,60,0.3,0.1883366376570826,0.18562133974222367,0,263,412
HM+P,stockpile,attack_flow,44,60,0.4,0.18965598771398562,0.18684753530893522,0,263,412
HM+P,stockpile,attack_flow,44,60,0.5,0.19184986154909003,0.18907028244584556,0,263,412
HM+P,stockpile,attack_flow,44,60,0.6,0.19558507413187823,0.1898606625539212,0,263,412
HM+P,stockpile,attack_flow,44,60,0.7,0.1966892727577374,0.19076510579580339,0,263,412
HM+P,stockpile,attack_flow,44,60,0.8,0.19908618928556363,0.1922027555032792,0,263,412
HM+P,stockpile,attack_flow,44,60,0.9,0.1926905338834404,0.18865248601401707,0,263,412
HM+P,stockpile,attack_flow,44,60,1.0,0.19230608878539143,0.18632122594025485,0,263,412
HM+P,stockpile,attack_flow,44,80,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,44,80,0.1,0.1811294366328659,0.18336156374797274,0,263,412
HM+P,stockpile,attack_flow,44,80,0.2,0.1826354370463542,0.18457372216453366,0,263,412
HM+P,stockpile,attack_flow,44,80,0.3,0.18466021684957096,0.18492748756505578,0,263,412
HM+P,stockpile,attack_flow,44,80,0.4,0.1879720455256559,0.1856338824497855,0,263,412
HM+P,stockpile,attack_flow,44,80,0.5,0.19201725845800197,0.18768699940206254,0,263,412
HM+P,stockpile,attack_flow,44,80,0.6,0.19351076914269896,0.1870827654516533,0,263,412
HM+P,stockpile,attack_flow,44,80,0.7,0.19577436827046107,0.18900949168460746,0,263,412
HM+P,stockpile,attack_flow,44,80,0.8,0.19822355252001475,0.1910396531828225,0,263,412
HM+P,stockpile,attack_flow,44,80,0.9,0.19337849320802314,0.1902396083788401,0,263,412
HM+P,stockpile,attack_flow,44,80,1.0,0.18989032027744426,0.18633546599028572,0,263,412
HM+P,stockpile,attack_flow,44,100,0.0,0.18121975738158744,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,44,100,0.1,0.18197159680349262,0.18344158943538658,0,263,412
HM+P,stockpile,attack_flow,44,100,0.2,0.18346214136292058,0.18507113576303832,0,263,412
HM+P,stockpile,attack_flow,44,100,0.3,0.1857555829655905,0.18516235283250632,0,263,412
HM+P,stockpile,attack_flow,44,100,0.4,0.1878480885915139,0.18608840680765273,0,263,412
HM+P,stockpile,attack_flow,44,100,0.5,0.18808051707044907,0.1883331687161827,0,263,412
HM+P,stockpile,attack_flow,44,100,0.6,0.1904157826167476,0.18705544221438658,0,263,412
HM+P,stockpile,attack_flow,44,100,0.7,0.19450550658025365,0.18889849313569992,0,263,412
HM+P,stockpile,attack_flow,44,100,0.8,0.19991787604201347,0.19039119575416424,0,263,412
HM+P,stockpile,attack_flow,44,100,0.9,0.19159958730804433,0.1889003355202644,0,263,412
HM+P,stockpile,attack_flow,44,100,1.0,0.19156714890358845,0.18320414519110517,0,263,412
HM+P,stockpile,attack_flow,45,20,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,45,20,0.1,0.18980518017533396,0.18458152939674083,0,263,412
HM+P,stockpile,attack_flow,45,20,0.2,0.19031445693698779,0.18584663395280357,0,263,412
HM+P,stockpile,attack_flow,45,20,0.3,0.19276859405771188,0.18781271105832015,0,263,412
HM+P,stockpile,attack_flow,45,20,0.4,0.19408196422709023,0.1895788091106077,0,263,412
HM+P,stockpile,attack_flow,45,20,0.5,0.19515751381623855,0.1910188530769794,0,263,412
HM+P,stockpile,attack_flow,45,20,0.6,0.19710586711630787,0.1920906528884025,0,263,412
HM+P,stockpile,attack_flow,45,20,0.7,0.1979898202386264,0.19284295373681745,0,263,412
HM+P,stockpile,attack_flow,45,20,0.8,0.19437580787623088,0.1936518491459295,0,263,412
HM+P,stockpile,attack_flow,45,20,0.9,0.19481284835681895,0.19495989376653247,0,263,412
HM+P,stockpile,attack_flow,45,20,1.0,0.19363708146915737,0.20039933895032597,1,263,412
HM+P,stockpile,attack_flow,45,40,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,45,40,0.1,0.18931716926995784,0.18451034926906287,0,263,412
HM+P,stockpile,attack_flow,45,40,0.2,0.19110659079768158,0.18565629207189033,0,263,412
HM+P,stockpile,attack_flow,45,40,0.3,0.1922347550308556,0.18728902866313427,0,263,412
HM+P,stockpile,attack_flow,45,40,0.4,0.1950022668945116,0.1884778720178995,0,263,412
HM+P,stockpile,attack_flow,45,40,0.5,0.1969041480407369,0.19213602989720482,0,263,412
HM+P,stockpile,attack_flow,45,40,0.6,0.19682722322004237,0.19242249921135493,0,263,412
HM+P,stockpile,attack_flow,45,40,0.7,0.1982301497085203,0.19347639285673354,0,263,412
HM+P,stockpile,attack_flow,45,40,0.8,0.2022398882563207,0.195475921429683,0,263,412
HM+P,stockpile,attack_flow,45,40,0.9,0.19723281011295998,0.19341881482862583,0,263,412
HM+P,stockpile,attack_flow,45,40,1.0,0.1991409154777104,0.19787417490586318,0,263,412
HM+P,stockpile,attack_flow,45,60,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,45,60,0.1,0.18865028105247367,0.1841328392224806,0,263,412
HM+P,stockpile,attack_flow,45,60,0.2,0.19006674863737255,0.18459749628196356,0,263,412
HM+P,stockpile,attack_flow,45,60,0.3,0.19141054429505155,0.18562133974222367,0,263,412
HM+P,stockpile,attack_flow,45,60,0.4,0.19237621889171472,0.18684753530893522,0,263,412
HM+P,stockpile,attack_flow,45,60,0.5,0.1929598124416937,0.18907028244584556,0,263,412
HM+P,stockpile,attack_flow,45,60,0.6,0.19667512330372758,0.1898606625539212,0,263,412
HM+P,stockpile,attack_flow,45,60,0.7,0.19744172139948862,0.19076510579580339,0,263,412
HM+P,stockpile,attack_flow,45,60,0.8,0.19943524395624962,0.1922027555032792,0,263,412
HM+P,stockpile,attack_flow,45,60,0.9,0.19341755956748508,0.18865248601401707,0,263,412
HM+P,stockpile,attack_flow,45,60,1.0,0.19501144438603601,0.18632122594025485,0,263,412
HM+P,stockpile,attack_flow,45,80,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,45,80,0.1,0.18846503432539474,0.18336156374797274,0,263,412
HM+P,stockpile,attack_flow,45,80,0.2,0.1903636678356857,0.18457372216453366,0,263,412
HM+P,stockpile,attack_flow,45,80,0.3,0.19224605643732223,0.18492748756505578,0,263,412
HM+P,stockpile,attack_flow,45,80,0.4,0.19234984770425903,0.1856338824497855,0,263,412
HM+P,stockpile,attack_flow,45,80,0.5,0.19179369015875652,0.18768699940206254,0,263,412
HM+P,stockpile,attack_flow,45,80,0.6,0.1919360148191706,0.1870827654516533,0,263,412
HM+P,stockpile,attack_flow,45,80,0.7,0.19274128029417206,0.18900949168460746,0,263,412
HM+P,stockpile,attack_flow,45,80,0.8,0.19410248148453352,0.1910396531828225,0,263,412
HM+P,stockpile,attack_flow,45,80,0.9,0.1883327966486815,0.1902396083788401,0,263,412
HM+P,stockpile,attack_flow,45,80,1.0,0.18774146690759946,0.18633546599028572,0,263,412
HM+P,stockpile,attack_flow,45,100,0.0,0.18730376963793027,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,45,100,0.1,0.18800887735015623,0.18344158943538658,0,263,412
HM+P,stockpile,attack_flow,45,100,0.2,0.1896402668002227,0.18507113576303832,0,263,412
HM+P,stockpile,attack_flow,45,100,0.3,0.19036364268236042,0.18516235283250632,0,263,412
HM+P,stockpile,attack_flow,45,100,0.4,0.191769608822503,0.18608840680765273,0,263,412
HM+P,stockpile,attack_flow,45,100,0.5,0.19289012048943566,0.1883331687161827,0,263,412
HM+P,stockpile,attack_flow,45,100,0.6,0.19232306235189953,0.18705544221438658,0,263,412
HM+P,stockpile,attack_flow,45,100,0.7,0.19151573716777806,0.18889849313569992,0,263,412
HM+P,stockpile,attack_flow,45,100,0.8,0.1903641139195389,0.19039119575416424,0,263,412
HM+P,stockpile,attack_flow,45,100,0.9,0.18338700721833867,0.1889003355202644,0,263,412
HM+P,stockpile,attack_flow,45,100,1.0,0.1802685387868611,0.18320414519110517,0,263,412
HM+P,stockpile,attack_flow,46,20,0.0,0.18296505841980454,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,46,20,0.1,0.18289527662659244,0.18458152939674083,0,263,412
HM+P,stockpile,attack_flow,46,20,0.2,0.1857503707842262,0.18584663395280357,0,263,412
HM+P,stockpile,attack_flow,46,20,0.3,0.18721565909534962,0.18781271105832015,0,263,412
HM+P,stockpile,attack_flow,46,20,0.4,0.18882106361629095,0.1895788091106077,0,263,412
HM+P,stockpile,attack_flow,46,20,0.5,0.1902987424905489,0.1910188530769794,0,263,412
HM+P,stockpile,attack_flow,46,20,0.6,0.19041500225337282,0.1920906528884025,0,263,412
HM+P,stockpile,attack_flow,46,20,0.7,0.1940646786501586,0.19284295373681745,0,263,412
HM+P,stockpile,attack_flow,46,20,0.8,0.19513242077670342,0.1936518491459295,0,263,412
HM+P,stockpile,attack_flow,46,20,0.9,0.1914746595533917,0.19495989376653247,0,263,412
HM+P,stockpile,attack_flow,46,20,1.0,0.19238147757553953,0.20039933895032597,1,263,412
HM+P,stockpile,attack_flow,46,40,0.0,0.18296505841980454,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,46,40,0.1,0.1826212244832539,0.18451034926906287,0,263,412
HM+P,stockpile,attack_flow,46,40,0.2,0.18432783107241474,0.18565629207189033,0,263,412
HM+P,stockpile,attack_flow,46,40,0.3,0.18726162831282597,0.18728902866313427,0,263,412
HM+P,stockpile,attack_flow,46,40,0.4,0.18782659779866676,0.1884778720178995,0,263,412
HM+P,stockpile,attack_flow,46,40,0.5,0.1905970842111227,0.19213602989720482,0,263,412
HM+P,stockpile,attack_flow,46,40,0.6,0.1946836488484372,0.19242249921135493,0,263,412
HM+P,stockpile,attack_flow,46,40,0.7,0.19415169747071537,0.19347639285673354,0,263,412
HM+P,stockpile,attack_flow,46,40,0.8,0.19405385696575625,0.195475921429683,0,263,412
HM+P,stockpile,attack_flow,46,40,0.9,0.18933704075561228,0.19341881482862583,0,263,412
HM+P,stockpile,attack_flow,46,40,1.0,0.1891510840284694,0.19787417490586318,0,263,412
HM+P,stockpile,attack_flow,46,60,0.0,0.18296505841980454,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,46,60,0.1,0.18276718788677387,0.1841328392224806,0,263,412
HM+P,stockpile,attack_flow,46,60,0.2,0.18412342064416895,0.18459749628196356,0,263,412
HM+P,stockpile,attack_flow,46,60,0.3,0.1866016840301591,0.18562133974222367,0,263,412
HM+P,stockpile,attack_flow,46,60,0.4,0.18792359128899858,0.18684753530893522,0,263,412
HM+P,stockpile,attack_flow,46,60,0.5,0.1904393980255736,0.18907028244584556,0,263,412
HM+P,stockpile,attack_flow,46,60,0.6,0.19224264734797422,0.1898606625539212,0,263,412
HM+P,stockpile,attack_flow,46,60,0.7,0.19405462988221964,0.19076510579580339,0,263,412
HM+P,stockpile,attack_flow,46,60,0.8,0.19554949093571453,0.1922027555032792,0,263,412
HM+P,stockpile,attack_flow,46,60,0.9,0.1920123943023924,0.18865248601401707,0,263,412
HM+P,stockpile,attack_flow,46,60,1.0,0.19214470383416418,0.18632122594025485,0,263,412
HM+P,stockpile,attack_flow,46,80,0.0,0.18296505841980454,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,46,80,0.1,0.18281737090407837,0.18336156374797274,0,263,412
HM+P,stockpile,attack_flow,46,80,0.2,0.18430112049571407,0.18457372216453366,0,263,412
HM+P,stockpile,attack_flow,46,80,0.3,0.1847693436788112,0.18492748756505578,0,263,412
HM+P,stockpile,attack_flow,46,80,0.4,0.18651849029021225,0.1856338824497855,0,263,412
HM+P,stockpile,attack_flow,46,80,0.5,0.18839370017066945,0.18768699940206254,0,263,412
HM+P,stockpile,attack_flow,46,80,0.6,0.19086773178110106,0.1870827654516533,0,263,412
HM+P,stockpile,attack_flow,46,80,0.7,0.19279748249718792,0.18900949168460746,0,263,412
HM+P,stockpile,attack_flow,46,80,0.8,0.19197358515718485,0.1910396531828225,0,263,412
HM+P,stockpile,attack_flow,46,80,0.9,0.18592697717368106,0.1902396083788401,0,263,412
HM+P,stockpile,attack_flow,46,80,1.0,0.18705237202577585,0.18633546599028572,0,263,412
HM+P,stockpile,attack_flow,46,100,0.0,0.18296505841980454,0.18306874644018506,0,263,412
HM+P,stockpile,attack_flow,46,100,0.1,0.1830998411895064,0.18344158943538658,0,263,412
HM+P,stockpile,attack_flow,46,100,0.2,0.18418257587049233,0.18507113576303832,0,263,412
HM+P,stockpile,attack_flow,46,100,0.3,0.1844150314782593,0.18516235283250632,0,263,412
HM+P,stockpile,attack_flow,46,100,0.4,0.18754105743979746,0.18608840680765273,0,263,412
HM+P,stockpile,attack_flow,46,100,0.5,0.19225748937199458,0.1883331687161827,0,263,412
HM+P,stockpile,attack_flow,46,100,0.6,0.19212660020851002,0.18705544221438658,0,263,412
HM+P,stockpile,attack_flow,46,100,0.7,0.19269902991149895,0.18889849313569992,0,263,412
HM+P,stockpile,attack_flow,46,100,0.8,0.19079721487540097,0.19039119575416424,0,263,412
HM+P,stockpile,attack_flow,46,100,0.9,0.18789454508695116,0.1889003355202644,0,263,412
HM+P,stockpile,attack_flow,46,100,1.0,0.18560125797181976,0.18320414519110517,0,263,412
HM+P,stockpile,ctid,42,20,0.0,0.19046414464855657,0.18306874644018506,0,412,263
HM+P,stockpile,ctid,42,20,0.1,0.19392226267596577,0.18458152939674083,0,412,263
HM+P,stockpile,ctid,42,20,0.2,0.19470568768557764,0.18584663395280357,0,412,263
HM+P,stockpile,ctid,42,20,0.3,0.20048895798560476,0.18781271105832015,0,412,263
HM+P,stockpile,ctid,42,20,0.4,0.19942437503668436,0.1895788091106077,0,412,263
HM+P,stockpile,ctid,42,20,0.5,0.2022341680309671,0.1910188530769794,0,412,263
HM+P,stockpile,ctid,42,20,0.6,0.2038848495093731,0.1920906528884025,0,412,263
HM+P,stockpile,ctid,42,20,0.7,0.20263410043201247,0.19284295373681745,0,412,263
HM+P,stockpile,ctid,42,20,0.8,0.20334331127820154,0.1936518491459295,0,412,263
HM+P,stockpile,ctid,42,20,0.9,0.20960174873603812,0.19495989376653247,0,412,263
HM+P,stockpile,ctid,42,20,1.0,0.2130137119469052,0.20039933895032597,1,412,263
HM+P,stockpile,ctid,42,40,0.0,0.19046414464855657,0.18306874644018506,0,412,263
HM+P,stockpile,ctid,42,40,0.1,0.19289431746582827,0.18451034926906287,0,412,263
HM+P,stockpile,ctid,42,40,0.2,0.19631465562568892,0.18565629207189033,0,412,263
HM+P,stockpile,ctid,42,40,0.3,0.19749929598821056,0.18728902866313427,0,412,263
HM+P,stockpile,ctid,42,40,0.4,0.19637493553766067,0.1884778720178995,0,412,263
HM+P,stockpile,ctid,42,40,0.5,0.20277384057509612,0.19213602989720482,0,412,263
HM+P,stockpile,ctid,42,40,0.6,0.20301143206793243,0.19242249921135493,0,412,263
HM+P,stockpile,ctid,42,40,0.7,0.1997385439813932,0.19347639285673354,0,412,263
HM+P,stockpile,ctid,42,40,0.8,0.20204810162276451,0.195475921429683,0,412,263
HM+P,stockpile,ctid,42,40,0.9,0.20110944231482134,0.19341881482862583,0,412,263
HM+P,stockpile,ctid,42,40,1.0,0.2130137119469052,0.19787417490586318,0,412,263
HM+P,stockpile,ctid,42,60,0.0,0.19046414464855657,0.18306874644018506,0,412,263
HM+P,stockpile,ctid,42,60,0.1,0.19219607980222306,0.1841328392224806,0,412,263
HM+P,stockpile,ctid,42,60,0.2,0.19314816812467778,0.18459749628196356,0,412,263
HM+P,stockpile,ctid,42,60,0.3,0.1916477999518003,0.18562133974222367,0,412,263
HM+P,stockpile,ctid,42,60,0.4,0.19499676183985767,0.18684753530893522,0,412,263
HM+P,stockpile,ctid,42,60,0.5,0.19716202519563503,0.18907028244584556,0,412,263
HM+P,stockpile,ctid,42,60,0.6,0.19495727180161115,0.1898606625539212,0,412,263
HM+P,stockpile,ctid,42,60,0.7,0.195334058483785,0.19076510579580339,0,412,263
HM+P,stockpile,ctid,42,60,0.8,0.1953570758591207,0.1922027555032792,0,412,263
HM+P,stockpile,ctid,42,60,0.9,0.19488015936832556,0.18865248601401707,0,412,263
HM+P,stockpile,ctid,42,60,1.0,0.19798826633144379,0.18632122594025485,0,412,263
HM+P,stockpile,ctid,42,80,0.0,0.19046414464855657,0.18306874644018506,0,412,263
HM+P,stockpile,ctid,42,80,0.1,0.1869917157880457,0.18336156374797274,0,412,263
HM+P,stockpile,ctid,42,80,0.2,0.188001683645267,0.18457372216453366,0,412,263
HM+P,stockpile,ctid,42,80,0.3,0.18716172227061006,0.18492748756505578,0,412,263
HM+P,stockpile,ctid,42,80,0.4,0.18563750519267042,0.1856338824497855,0,412,263
HM+P,stockpile,ctid,42,80,0.5,0.18724030608595194,0.18768699940206254,0,412,263
HM+P,stockpile,ctid,42,80,0.6,0.1837680522406257,0.1870827654516533,0,412,263
