method,held_out_source,inner_validation_source,seed,epoch,w_h,w_s,w_t,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
HM+ST,stockpile,ctid,44,20,0.0,0.4,0.6,0.10983610191678053,0.10023243766693461,0,412,263
HM+ST,stockpile,ctid,44,20,0.5,0.5,0.0,0.18614205999636702,0.1913531756902958,0,412,263
HM+ST,stockpile,ctid,44,20,0.4,0.5,0.1,0.18471886003546306,0.18858795680803478,0,412,263
HM+ST,stockpile,ctid,44,20,0.3,0.5,0.2,0.17945434788800801,0.18171131048230088,0,412,263
HM+ST,stockpile,ctid,44,20,0.2,0.5,0.3,0.16444962511211939,0.16589771762295627,0,412,263
HM+ST,stockpile,ctid,44,20,0.1,0.5,0.4,0.15010355752165888,0.142498289820067,0,412,263
HM+ST,stockpile,ctid,44,20,0.0,0.5,0.5,0.1278115453932426,0.11899726608465351,0,412,263
HM+ST,stockpile,ctid,44,20,0.4,0.6,0.0,0.1859246933608043,0.19261942874845267,0,412,263
HM+ST,stockpile,ctid,44,20,0.3,0.6,0.1,0.1898354974039445,0.1912535320915782,0,412,263
HM+ST,stockpile,ctid,44,20,0.2,0.6,0.2,0.1802945443898506,0.18112745783972245,0,412,263
HM+ST,stockpile,ctid,44,20,0.1,0.6,0.3,0.1695675658466729,0.16417039360622704,0,412,263
HM+ST,stockpile,ctid,44,20,0.0,0.6,0.4,0.1485974360133269,0.14007417813505393,0,412,263
HM+ST,stockpile,ctid,44,20,0.3,0.7,0.0,0.18588886579140254,0.19349613341135302,0,412,263
HM+ST,stockpile,ctid,44,20,0.2,0.7,0.1,0.19119501006236497,0.19338992853530823,0,412,263
HM+ST,stockpile,ctid,44,20,0.1,0.7,0.2,0.19123766260527683,0.18130559454063427,0,412,263
HM+ST,stockpile,ctid,44,20,0.0,0.7,0.3,0.16973740734087378,0.1663541867254293,0,412,263
HM+ST,stockpile,ctid,44,20,0.2,0.8,0.0,0.1872831705171541,0.19476622906080937,0,412,263
HM+ST,stockpile,ctid,44,20,0.1,0.8,0.1,0.1958555251303474,0.19311257347948563,0,412,263
HM+ST,stockpile,ctid,44,20,0.0,0.8,0.2,0.2012011611440523,0.18632990082918197,0,412,263
HM+ST,stockpile,ctid,44,20,0.1,0.9,0.0,0.19031310821194736,0.19570305069185595,0,412,263
HM+ST,stockpile,ctid,44,20,0.0,0.9,0.1,0.20407837456899397,0.1961895164857295,0,412,263
HM+ST,stockpile,ctid,44,20,0.0,1.0,0.0,0.207337027038686,0.19985174211432885,1,412,263
HM+ST,stockpile,ctid,44,40,1.0,0.0,0.0,0.18465394708908722,0.18306874644018506,0,412,263
HM+ST,stockpile,ctid,44,40,0.9,0.0,0.1,0.18079176767802213,0.17970028117707698,0,412,263
HM+ST,stockpile,ctid,44,40,0.8,0.0,0.2,0.18222278099001893,0.17640861955545847,0,412,263
HM+ST,stockpile,ctid,44,40,0.7,0.0,0.3,0.16475685083985694,0.1657647088279855,0,412,263
HM+ST,stockpile,ctid,44,40,0.6,0.0,0.4,0.1554127431093062,0.15369421870281308,0,412,263
HM+ST,stockpile,ctid,44,40,0.5,0.0,0.5,0.1433757773817091,0.14220419176844343,0,412,263
HM+ST,stockpile,ctid,44,40,0.4,0.0,0.6,0.12352381280926843,0.12444317276943458,0,412,263
HM+ST,stockpile,ctid,44,40,0.3,0.0,0.7,0.10999804057166122,0.10979832238350966,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.0,0.8,0.0951627406537429,0.09668224081007579,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.0,0.9,0.07889243354387121,0.07585143109954474,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.0,1.0,0.03764360327199814,0.027984758145042532,0,412,263
HM+ST,stockpile,ctid,44,40,0.9,0.1,0.0,0.1846159740824128,0.18435919167908613,0,412,263
HM+ST,stockpile,ctid,44,40,0.8,0.1,0.1,0.1897328480266401,0.1831515729478975,0,412,263
HM+ST,stockpile,ctid,44,40,0.7,0.1,0.2,0.17984492578218025,0.17760924576439147,0,412,263
HM+ST,stockpile,ctid,44,40,0.6,0.1,0.3,0.16581732500264362,0.16539386119933056,0,412,263
HM+ST,stockpile,ctid,44,40,0.5,0.1,0.4,0.15094441632634975,0.15184828391759536,0,412,263
HM+ST,stockpile,ctid,44,40,0.4,0.1,0.5,0.13898575805196098,0.13928958894152912,0,412,263
HM+ST,stockpile,ctid,44,40,0.3,0.1,0.6,0.1223009197137244,0.12022663543054009,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.1,0.7,0.10327429749779345,0.10393736494906783,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.1,0.8,0.08355080089301423,0.08134352769306283,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.1,0.9,0.09061344984770683,0.06254926883931795,0,412,263
HM+ST,stockpile,ctid,44,40,0.8,0.2,0.0,0.18235757270866512,0.18554544359251085,0,412,263
HM+ST,stockpile,ctid,44,40,0.7,0.2,0.1,0.18726146775951275,0.1848980584370097,0,412,263
HM+ST,stockpile,ctid,44,40,0.6,0.2,0.2,0.18363294822083231,0.17803708094529888,0,412,263
HM+ST,stockpile,ctid,44,40,0.5,0.2,0.3,0.16138382466089543,0.163368272834919,0,412,263
HM+ST,stockpile,ctid,44,40,0.4,0.2,0.4,0.14768383982268726,0.1505607691302116,0,412,263
HM+ST,stockpile,ctid,44,40,0.3,0.2,0.5,0.1364961055974297,0.13573012717482658,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.2,0.6,0.1178800113849234,0.1154041495591015,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.2,0.7,0.103373705626115,0.09757621103525252,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.2,0.8,0.0896164953791699,0.06492950672573912,0,412,263
HM+ST,stockpile,ctid,44,40,0.7,0.3,0.0,0.18417463513080903,0.18760584294743474,0,412,263
HM+ST,stockpile,ctid,44,40,0.6,0.3,0.1,0.18569245390256411,0.18525675481034787,0,412,263
HM+ST,stockpile,ctid,44,40,0.5,0.3,0.2,0.17855385513688615,0.17827054980379226,0,412,263
HM+ST,stockpile,ctid,44,40,0.4,0.3,0.3,0.15892717309410168,0.1630240317515742,0,412,263
HM+ST,stockpile,ctid,44,40,0.3,0.3,0.4,0.15165859074820204,0.14984609193306886,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.3,0.5,0.13029187795805705,0.1281446347257123,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.3,0.6,0.11636740605919446,0.1093414344078818,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.3,0.7,0.09087783037275657,0.07175427695110083,0,412,263
HM+ST,stockpile,ctid,44,40,0.6,0.4,0.0,0.18987358564452916,0.18903881472978157,0,412,263
HM+ST,stockpile,ctid,44,40,0.5,0.4,0.1,0.18692297099430386,0.1873942810422258,0,412,263
HM+ST,stockpile,ctid,44,40,0.4,0.4,0.2,0.17584110653490032,0.17706845442400604,0,412,263
HM+ST,stockpile,ctid,44,40,0.3,0.4,0.3,0.1579082543483811,0.16201665646557478,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.4,0.4,0.14850018403945053,0.14617655474767402,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.4,0.5,0.12135862179084958,0.11753306535159924,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.4,0.6,0.09861587689170766,0.08547547471803847,0,412,263
HM+ST,stockpile,ctid,44,40,0.5,0.5,0.0,0.18658077930883246,0.19094490442375403,0,412,263
HM+ST,stockpile,ctid,44,40,0.4,0.5,0.1,0.18656351355808481,0.18804203095572708,0,412,263
HM+ST,stockpile,ctid,44,40,0.3,0.5,0.2,0.17977142126868778,0.1773131137748627,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.5,0.3,0.1612028833738923,0.16120475944835036,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.5,0.4,0.13871881462248511,0.1361333023872739,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.5,0.5,0.113068109326383,0.11002255298409988,0,412,263
HM+ST,stockpile,ctid,44,40,0.4,0.6,0.0,0.18464504243542795,0.19227410655516936,0,412,263
HM+ST,stockpile,ctid,44,40,0.3,0.6,0.1,0.18834444422668553,0.1894477956927812,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.6,0.2,0.1816905569752971,0.17880872314393154,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.6,0.3,0.1628475614247396,0.15398536140979813,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.6,0.4,0.13217905515578682,0.12561333812908843,0,412,263
HM+ST,stockpile,ctid,44,40,0.3,0.7,0.0,0.18849658864276103,0.19419512737238787,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.7,0.1,0.19148001378611704,0.19090535553964041,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.7,0.2,0.18484656674570546,0.17616323090085823,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.7,0.3,0.16025549641534503,0.15249827657100193,0,412,263
HM+ST,stockpile,ctid,44,40,0.2,0.8,0.0,0.19118878710347606,0.1965487106536427,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.8,0.1,0.19835210960510433,0.1888207792940845,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.8,0.2,0.19363410185580543,0.1785695366927677,0,412,263
HM+ST,stockpile,ctid,44,40,0.1,0.9,0.0,0.20048273038944,0.19580137482356744,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,0.9,0.1,0.20608312927413097,0.19255089197718994,0,412,263
HM+ST,stockpile,ctid,44,40,0.0,1.0,0.0,0.20697655548070068,0.1993665631974852,0,412,263
HM+ST,stockpile,ctid,44,60,1.0,0.0,0.0,0.18465394708908722,0.18306874644018506,0,412,263
HM+ST,stockpile,ctid,44,60,0.9,0.0,0.1,0.18079176767802213,0.17970028117707698,0,412,263
HM+ST,stockpile,ctid,44,60,0.8,0.0,0.2,0.18222278099001893,0.17640861955545847,0,412,263
HM+ST,stockpile,ctid,44,60,0.7,0.0,0.3,0.16475685083985694,0.1657647088279855,0,412,263
HM+ST,stockpile,ctid,44,60,0.6,0.0,0.4,0.1554127431093062,0.15369421870281308,0,412,263
HM+ST,stockpile,ctid,44,60,0.5,0.0,0.5,0.1433757773817091,0.14220419176844343,0,412,263
HM+ST,stockpile,ctid,44,60,0.4,0.0,0.6,0.12352381280926843,0.12444317276943458,0,412,263
HM+ST,stockpile,ctid,44,60,0.3,0.0,0.7,0.10999804057166122,0.10979832238350966,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.0,0.8,0.0951627406537429,0.09668224081007579,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.0,0.9,0.07889243354387121,0.07585143109954474,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.0,1.0,0.03764360327199814,0.027984758145042532,0,412,263
HM+ST,stockpile,ctid,44,60,0.9,0.1,0.0,0.1810269994669203,0.18387518439226536,0,412,263
HM+ST,stockpile,ctid,44,60,0.8,0.1,0.1,0.1856237784626544,0.18183548130805957,0,412,263
HM+ST,stockpile,ctid,44,60,0.7,0.1,0.2,0.18100476829749138,0.17715855637133587,0,412,263
HM+ST,stockpile,ctid,44,60,0.6,0.1,0.3,0.16581732500264362,0.16544259396080208,0,412,263
HM+ST,stockpile,ctid,44,60,0.5,0.1,0.4,0.1498874087967271,0.15149066055051869,0,412,263
HM+ST,stockpile,ctid,44,60,0.4,0.1,0.5,0.138111169920298,0.1390831596721506,0,412,263
HM+ST,stockpile,ctid,44,60,0.3,0.1,0.6,0.12261417924645121,0.12080394992676231,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.1,0.7,0.10600552887038928,0.104538750186121,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.1,0.8,0.08373770736168044,0.08141794282823878,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.1,0.9,0.08266584959289466,0.0608340471387109,0,412,263
HM+ST,stockpile,ctid,44,60,0.8,0.2,0.0,0.18307990673219837,0.18493383426639304,0,412,263
HM+ST,stockpile,ctid,44,60,0.7,0.2,0.1,0.18714589916038787,0.18341999532863268,0,412,263
HM+ST,stockpile,ctid,44,60,0.6,0.2,0.2,0.17880325751416154,0.17778047617112414,0,412,263
HM+ST,stockpile,ctid,44,60,0.5,0.2,0.3,0.16315045189583877,0.1640048449284548,0,412,263
HM+ST,stockpile,ctid,44,60,0.4,0.2,0.4,0.14916507721690309,0.1500489991793307,0,412,263
HM+ST,stockpile,ctid,44,60,0.3,0.2,0.5,0.1351417159535892,0.1352981084066262,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.2,0.6,0.1182284464875312,0.11488677026788899,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.2,0.7,0.10396174235929015,0.09680735948100819,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.2,0.8,0.08154485915207714,0.061971349537273956,0,412,263
HM+ST,stockpile,ctid,44,60,0.7,0.3,0.0,0.18313086273655432,0.18561740356011402,0,412,263
HM+ST,stockpile,ctid,44,60,0.6,0.3,0.1,0.18830827099264874,0.18513277028677666,0,412,263
HM+ST,stockpile,ctid,44,60,0.5,0.3,0.2,0.17670345475685587,0.1769956282827747,0,412,263
HM+ST,stockpile,ctid,44,60,0.4,0.3,0.3,0.1613496636655417,0.16278657354906373,0,412,263
HM+ST,stockpile,ctid,44,60,0.3,0.3,0.4,0.14669799768840294,0.14853582587964803,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.3,0.5,0.13385305759911645,0.12885993417039293,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.3,0.6,0.11349849871686739,0.10695708308204428,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.3,0.7,0.08774852568382475,0.07003071937756014,0,412,263
HM+ST,stockpile,ctid,44,60,0.6,0.4,0.0,0.1872956045507022,0.187750891929181,0,412,263
HM+ST,stockpile,ctid,44,60,0.5,0.4,0.1,0.18663702706374416,0.1865054696944372,0,412,263
HM+ST,stockpile,ctid,44,60,0.4,0.4,0.2,0.1767515516979337,0.17625113732844414,0,412,263
HM+ST,stockpile,ctid,44,60,0.3,0.4,0.3,0.16324498607266577,0.16282508224357223,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.4,0.4,0.14503502672039909,0.14463528883853313,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.4,0.5,0.12508836572443935,0.1176454533128517,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.4,0.6,0.09932811146525093,0.08185870481386878,0,412,263
HM+ST,stockpile,ctid,44,60,0.5,0.5,0.0,0.18434472536485574,0.18843743014951989,0,412,263
HM+ST,stockpile,ctid,44,60,0.4,0.5,0.1,0.1846541173361325,0.18714837276221716,0,412,263
HM+ST,stockpile,ctid,44,60,0.3,0.5,0.2,0.1764208084928138,0.17704308788446482,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.5,0.3,0.16183071364558974,0.1604139626278151,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.5,0.4,0.14012000230499788,0.1342171203115652,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.5,0.5,0.11148249259634932,0.1016127906458842,0,412,263
HM+ST,stockpile,ctid,44,60,0.4,0.6,0.0,0.1886381186184672,0.19012392455119548,0,412,263
HM+ST,stockpile,ctid,44,60,0.3,0.6,0.1,0.18840064884446409,0.1879505263566566,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.6,0.2,0.17354317122804191,0.17776763960698025,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.6,0.3,0.15135236440719235,0.14990788982832307,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.6,0.4,0.12999600870179356,0.12257544353962853,0,412,263
HM+ST,stockpile,ctid,44,60,0.3,0.7,0.0,0.18785568810548547,0.1920022579199451,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.7,0.1,0.18815322158100828,0.18912692344703477,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.7,0.2,0.17772874595972918,0.1723935400576839,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.7,0.3,0.14150614007477819,0.1440833823082155,0,412,263
HM+ST,stockpile,ctid,44,60,0.2,0.8,0.0,0.19043436093169766,0.19390376713030424,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.8,0.1,0.18707738448838357,0.18502399710530665,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.8,0.2,0.17613866129113698,0.1703827527896307,0,412,263
HM+ST,stockpile,ctid,44,60,0.1,0.9,0.0,0.19343438027973298,0.19319528839651592,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,0.9,0.1,0.19248903372277879,0.18547909286893893,0,412,263
HM+ST,stockpile,ctid,44,60,0.0,1.0,0.0,0.1900767053298659,0.191576647580785,0,412,263
HM+ST,stockpile,ctid,44,80,1.0,0.0,0.0,0.18465394708908722,0.18306874644018506,0,412,263
HM+ST,stockpile,ctid,44,80,0.9,0.0,0.1,0.18079176767802213,0.17970028117707698,0,412,263
HM+ST,stockpile,ctid,44,80,0.8,0.0,0.2,0.18222278099001893,0.17640861955545847,0,412,263
HM+ST,stockpile,ctid,44,80,0.7,0.0,0.3,0.16475685083985694,0.1657647088279855,0,412,263
HM+ST,stockpile,ctid,44,80,0.6,0.0,0.4,0.1554127431093062,0.15369421870281308,0,412,263
HM+ST,stockpile,ctid,44,80,0.5,0.0,0.5,0.1433757773817091,0.14220419176844343,0,412,263
HM+ST,stockpile,ctid,44,80,0.4,0.0,0.6,0.12352381280926843,0.12444317276943458,0,412,263
HM+ST,stockpile,ctid,44,80,0.3,0.0,0.7,0.10999804057166122,0.10979832238350966,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.0,0.8,0.0951627406537429,0.09668224081007579,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.0,0.9,0.07889243354387121,0.07585143109954474,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.0,1.0,0.03764360327199814,0.027984758145042532,0,412,263
HM+ST,stockpile,ctid,44,80,0.9,0.1,0.0,0.18117678091421158,0.18301198049854633,0,412,263
HM+ST,stockpile,ctid,44,80,0.8,0.1,0.1,0.18272395886409004,0.18059055470373156,0,412,263
HM+ST,stockpile,ctid,44,80,0.7,0.1,0.2,0.18083998730841794,0.1772236163675988,0,412,263
HM+ST,stockpile,ctid,44,80,0.6,0.1,0.3,0.1657382267181698,0.16585537558948238,0,412,263
HM+ST,stockpile,ctid,44,80,0.5,0.1,0.4,0.14845971505899594,0.15070214170132773,0,412,263
HM+ST,stockpile,ctid,44,80,0.4,0.1,0.5,0.13819276163646038,0.138454580427406,0,412,263
HM+ST,stockpile,ctid,44,80,0.3,0.1,0.6,0.1245006004992721,0.1204494574006996,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.1,0.7,0.10699782244969806,0.10434542558301999,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.1,0.8,0.08498864413858678,0.08103306975203337,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.1,0.9,0.08185450458194049,0.05894228245938158,0,412,263
HM+ST,stockpile,ctid,44,80,0.8,0.2,0.0,0.1845767451841846,0.1840224993992354,0,412,263
HM+ST,stockpile,ctid,44,80,0.7,0.2,0.1,0.18472493133657195,0.18190803752795234,0,412,263
HM+ST,stockpile,ctid,44,80,0.6,0.2,0.2,0.1809219465175998,0.17731215768138436,0,412,263
HM+ST,stockpile,ctid,44,80,0.5,0.2,0.3,0.16431820548616258,0.164432886661641,0,412,263
HM+ST,stockpile,ctid,44,80,0.4,0.2,0.4,0.15161187087693556,0.1499949361158877,0,412,263
HM+ST,stockpile,ctid,44,80,0.3,0.2,0.5,0.1345373123671568,0.13350488827037005,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.2,0.6,0.11871148072286766,0.11417895122153934,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.2,0.7,0.10452948462300696,0.09490436062329519,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.2,0.8,0.08455671209180869,0.061203559608396,0,412,263
HM+ST,stockpile,ctid,44,80,0.7,0.3,0.0,0.18544250016649072,0.1854702270525992,0,412,263
HM+ST,stockpile,ctid,44,80,0.6,0.3,0.1,0.18384139702772612,0.18288938461874327,0,412,263
HM+ST,stockpile,ctid,44,80,0.5,0.3,0.2,0.17643209794272266,0.175221971016345,0,412,263
HM+ST,stockpile,ctid,44,80,0.4,0.3,0.3,0.16609714136906856,0.16310725783220456,0,412,263
HM+ST,stockpile,ctid,44,80,0.3,0.3,0.4,0.1457784358686508,0.1453638215071179,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.3,0.5,0.13373894459633998,0.12865009551586484,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.3,0.6,0.10999672434919842,0.10348818309283261,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.3,0.7,0.08823202871199799,0.06563947357231023,0,412,263
HM+ST,stockpile,ctid,44,80,0.6,0.4,0.0,0.1859407128483927,0.18635491271726481,0,412,263
HM+ST,stockpile,ctid,44,80,0.5,0.4,0.1,0.18076870402385264,0.1824384601800318,0,412,263
HM+ST,stockpile,ctid,44,80,0.4,0.4,0.2,0.17477141841762628,0.17287169885223883,0,412,263
HM+ST,stockpile,ctid,44,80,0.3,0.4,0.3,0.16469171606797675,0.16042384391034586,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.4,0.4,0.14224139117433107,0.14164964433805163,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.4,0.5,0.1207183052415394,0.11415046022273848,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.4,0.6,0.09596241672962488,0.07564062576490531,0,412,263
HM+ST,stockpile,ctid,44,80,0.5,0.5,0.0,0.18164410755130928,0.1859662797886777,0,412,263
HM+ST,stockpile,ctid,44,80,0.4,0.5,0.1,0.1832004068464394,0.18276707073813583,0,412,263
HM+ST,stockpile,ctid,44,80,0.3,0.5,0.2,0.17790634695533755,0.17145562389000615,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.5,0.3,0.15733241708944737,0.15614967658962556,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.5,0.4,0.1390666361941879,0.1316908763619635,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.5,0.5,0.10520195766093635,0.09065446056608556,0,412,263
HM+ST,stockpile,ctid,44,80,0.4,0.6,0.0,0.18467999565255508,0.18700175424920756,0,412,263
HM+ST,stockpile,ctid,44,80,0.3,0.6,0.1,0.18442821681460383,0.1822081782353598,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.6,0.2,0.17431848421732113,0.17145542759500415,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.6,0.3,0.1563807823639664,0.1469281158711172,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.6,0.4,0.12003177386980726,0.11216552058665936,0,412,263
HM+ST,stockpile,ctid,44,80,0.3,0.7,0.0,0.1916370234887568,0.1894474653044756,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.7,0.1,0.18527770341514732,0.18305920771413392,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.7,0.2,0.17070405199904873,0.1630501458669095,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.7,0.3,0.14251512091956875,0.13286371328830757,0,412,263
HM+ST,stockpile,ctid,44,80,0.2,0.8,0.0,0.1989960378699663,0.19068082040499085,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.8,0.1,0.18513156586890445,0.1768271866108923,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.8,0.2,0.1624143296078025,0.15339140674084004,0,412,263
HM+ST,stockpile,ctid,44,80,0.1,0.9,0.0,0.19578485888192082,0.18726433962780506,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,0.9,0.1,0.18288897117101494,0.17190303782192112,0,412,263
HM+ST,stockpile,ctid,44,80,0.0,1.0,0.0,0.18880165190658643,0.181074798505877,0,412,263
HM+ST,stockpile,ctid,45,100,1.0,0.0,0.0,0.17724593173876046,0.18306874644018506,0,412,263
HM+ST,stockpile,ctid,45,100,0.9,0.0,0.1,0.17501796759716842,0.17970028117707698,0,412,263
HM+ST,stockpile,ctid,45,100,0.8,0.0,0.2,0.17792643047634513,0.17640861955545847,0,412,263
HM+ST,stockpile,ctid,45,100,0.7,0.0,0.3,0.17175982445375504,0.1657647088279855,0,412,263
HM+ST,stockpile,ctid,45,100,0.6,0.0,0.4,0.15427434200228657,0.15369421870281308,0,412,263
HM+ST,stockpile,ctid,45,100,0.5,0.0,0.5,0.1366491827753163,0.14220419176844343,0,412,263
HM+ST,stockpile,ctid,45,100,0.4,0.0,0.6,0.12483711604071612,0.12444317276943458,0,412,263
HM+ST,stockpile,ctid,45,100,0.3,0.0,0.7,0.11578088634630539,0.10979832238350966,0,412,263
HM+ST,stockpile,ctid,45,100,0.2,0.0,0.8,0.10421125382997778,0.09668224081007579,0,412,263
HM+ST,stockpile,ctid,45,100,0.1,0.0,0.9,0.08253129481117932,0.07585143109954474,0,412,263
HM+ST,stockpile,ctid,45,100,0.0,0.0,1.0,0.03764360327199814,0.027984758145042532,0,412,263
HM+ST,stockpile,ctid,45,100,0.9,0.1,0.0,0.1801532403055986,0.1828871589415645,0,412,263
HM+ST,stockpile,ctid,45,100,0.8,0.1,0.1,0.17737788429895912,0.18074917389841164,0,412,263
HM+ST,stockpile,ctid,45,100,0.7,0.1,0.2,0.17784083859571523,0.177632443125288,0,412,263
HM+ST,stockpile,ctid,45,100,0.6,0.1,0.3,0.1723760155157369,0.16639109574235977,0,412,263
HM+ST,stockpile,ctid,45,100,0.5,0.1,0.4,0.1474828989808193,0.15105242717311793,0,412,263
HM+ST,stockpile,ctid,45,100,0.4,0.1,0.5,0.13358755515719392,0.13877800728054004,0,412,263
HM+ST,stockpile,ctid,45,100,0.3,0.1,0.6,0.1252621115098464,0.12025524101853365,0,412,263
HM+ST,stockpile,ctid,45,100,0.2,0.1,0.7,0.1110072811789961,0.10388240626424514,0,412,263
HM+ST,stockpile,ctid,45,100,0.1,0.1,0.8,0.08949867816770411,0.08185985538638685,0,412,263
HM+ST,stockpile,ctid,45,100,0.0,0.1,0.9,0.07945310083674269,0.0585389508952737,0,412,263
HM+ST,stockpile,ctid,45,100,0.8,0.2,0.0,0.18182633742038795,0.1852555920331946,0,412,263
HM+ST,stockpile,ctid,45,100,0.7,0.2,0.1,0.1773430013008163,0.1817600157995952,0,412,263
HM+ST,stockpile,ctid,45,100,0.6,0.2,0.2,0.1791417366678782,0.17732484311416039,0,412,263
HM+ST,stockpile,ctid,45,100,0.5,0.2,0.3,0.16756288096698047,0.16488348383788037,0,412,263
HM+ST,stockpile,ctid,45,100,0.4,0.2,0.4,0.1470308467867876,0.14940104932398646,0,412,263
HM+ST,stockpile,ctid,45,100,0.3,0.2,0.5,0.13412546702633063,0.13445644869949333,0,412,263
HM+ST,stockpile,ctid,45,100,0.2,0.2,0.6,0.12261971935063087,0.11385189224224215,0,412,263
HM+ST,stockpile,ctid,45,100,0.1,0.2,0.7,0.1075152062940535,0.0963843418490807,0,412,263
HM+ST,stockpile,ctid,45,100,0.0,0.2,0.8,0.08292151562151906,0.06007083441743301,0,412,263
HM+ST,stockpile,ctid,45,100,0.7,0.3,0.0,0.18275549119795953,0.18688646210489707,0,412,263
HM+ST,stockpile,ctid,45,100,0.6,0.3,0.1,0.1815224744262547,0.18243633425558498,0,412,263
HM+ST,stockpile,ctid,45,100,0.5,0.3,0.2,0.17086212939555376,0.1747320916436143,0,412,263
